"Includes Amazon Marketplace, Fulfilment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in GBP, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, delivery, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes delivery chargebacks, delivery holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfilment","order city","order state","order postal","tax collection model","product sales","product sales tax","postage credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"1 Aug 2024 20:08:38 UTC","22631592742","Order","204-0840307-9585945","NW-ZU92-KALJ","HP 125 WIRED MOUSE PERP","1","amazon.co.uk","Amazon","LIVERPOOL","","L12 3","","6.24","1.25","0","0","0","0","0","0","0","-1.38","-3.11","0","0","3.00"
"1 Aug 2024 20:11:58 UTC","22631592742","Order","204-6046453-8991510","73-I6VU-KVIH","Lenovo 40AF0135UK ThinkPad Hybrid USB-C with USB-A Dock - Docking station - USB-C - GigE - 135 Watt - GB - for ThinkPad L480 L580 T480s X1 Yoga X280 -","1","amazon.co.uk","Amazon","WIRRAL","","CH62 8","","96.66","19.33","0","0","0","0","0","0","0","-19.92","-4.68","0","0","91.39"
"1 Aug 2024 21:20:27 UTC","22631592742","Order","026-2274787-8406719","ZN-GVO5-XWGF","Microsoft Surface Dock 2 - for Notebook/Desktop PC/Smartphone/Monitor/Keyboard/Mouse - 199 W - 6 x USB Ports - Network (RJ-45) - Wired (Renewed)","1","amazon.co.uk","Amazon","BELFAST","","BT16 1","","89.99","18.00","0","0","0","0","0","0","0","-19.14","-4.52","0","0","84.33"
"1 Aug 2024 21:22:49 UTC","22631592742","Order","204-8090386-4233159","MY-0IHR-ICWL","Dell D3100 Docking Station 3, 0 Ultra HD Triple Video, 452-Bbot (Ultra HD Triple Video) (Renewed)","1","amazon.co.uk","Amazon","ISLE OF MAN","","IM4 6","","64.99","13.00","1.04","0.21","0","0","0","0","0","-14.32","-5.93","0","0","58.99"
"1 Aug 2024 21:44:26 UTC","22631592742","Order","026-8577815-1350729","MS116STKCL","Dell MS116 - Mouse - Optical - 2 Buttons - Wired - USB - Black - Retail - for Inspiron 17R 57XX, 17R 7720, Latitude D630, Optiplex 50XX, 5250, 90XX, X","1","amazon.co.uk","Amazon","FELTHAM","Middx","TW14 8","","9.16","1.83","0","0","0","0","0","0","0","-2.02","-3.54","0","0","5.43"
"1 Aug 2024 23:23:37 UTC","22631592742","Order","203-0998819-9182738","MY-0IHR-ICWL","Dell D3100 Docking Station 3, 0 Ultra HD Triple Video, 452-Bbot (Ultra HD Triple Video) (Renewed)","1","amazon.co.uk","Amazon","BURLEY IN WHARFEDALE","","LS29 7","","64.99","13.00","0","0","0","0","0","0","0","-14.32","-4.68","0","0","58.99"
"2 Aug 2024 00:02:59 UTC","22631592742","Order","204-5635457-4074746","73-I6VU-KVIH","Lenovo 40AF0135UK ThinkPad Hybrid USB-C with USB-A Dock - Docking station - USB-C - GigE - 135 Watt - GB - for ThinkPad L480 L580 T480s X1 Yoga X280 -","1","amazon.co.uk","Amazon","Derby","England","DE74 2","","96.66","19.33","0","0","0","0","0","0","0","-19.92","-4.68","0","0","91.39"
"2 Aug 2024 00:10:41 UTC","22631592742","Order","206-1334176-5747550","MS116STKCL","Dell MS116 - Mouse - Optical - 2 Buttons - Wired - USB - Black - Retail - for Inspiron 17R 57XX, 17R 7720, Latitude D630, Optiplex 50XX, 5250, 90XX, X","1","amazon.co.uk","Amazon","Macclesfield","Cheshire","SK11 9","","9.16","1.83","0","0","0","0","0","0","0","-2.02","-3.54","0","0","5.43"
"2 Aug 2024 00:20:12 UTC","22631592742","Order","202-4150896-0294711","2U-9LNX-SHSD","Microsoft Surface Dock 2 - for Notebook/Desktop PC/Smartphone/Monitor/Keyboard/Mouse - 199 W - 6 x USB Ports - Network (RJ-45) - Wired","1","amazon.co.uk","Amazon","LONDON","","SE3 9","","133.32","26.67","0","0","0","0","0","0","0","-24.24","-4.20","0","0","131.55"
"2 Aug 2024 00:20:32 UTC","22631592742","Order","205-3208078-5612354","BL-VW07-9TIM","Lenovo Essential Compact Wireless Mouse, Black, 4Y50R20864","1","amazon.co.uk","Amazon","LONDON","","SE3 7","","12.49","2.50","0","0","0","0","0","0","0","-2.75","-3.66","0","0","8.58"
"2 Aug 2024 00:55:18 UTC","22720164042","Order","204-7569918-3798709","MS116STKCL","Dell MS116 - Mouse - Optical - 2 Buttons - Wired - USB - Black - Retail - for Inspiron 17R 57XX, 17R 7720, Latitude D630, Optiplex 50XX, 5250, 90XX, X","1","amazon.co.uk","Amazon","DERBY","","DE22 3","","9.16","1.83","0","0","0","0","0","0","0","-2.02","-3.54","0","0","5.43"
"2 Aug 2024 01:14:10 UTC","22720164042","Order","026-9211940-4982728","73-I6VU-KVIH","Lenovo 40AF0135UK ThinkPad Hybrid USB-C with USB-A Dock - Docking station - USB-C - GigE - 135 Watt - GB - for ThinkPad L480 L580 T480s X1 Yoga X280 -","1","amazon.co.uk","Amazon","STANFORD-LE-HOPE","","SS17 7","","96.66","19.33","1.39","0.28","0","0","0","0","0","-19.92","-6.35","0","0","91.39"
"2 Aug 2024 01:59:35 UTC","22720164042","Order","203-2786849-1109919","ZD-Z7S8-4ZA1","Dell D6000 Usb-C Triple Docking Station, Up To Three 4K Displays Via Usb-C, Uhd 5K, Usb 3.0, Gigabit Ethernet, 130-Watt Ac Adapter, Charges Up To 65W","1","amazon.co.uk","Amazon","HUNTINGDON","","PE29 6","","69.99","14.00","0","0","0","0","0","0","0","-12.85","-3.90","0","0","67.24"
"2 Aug 2024 02:21:58 UTC","22720164042","Order","026-2801395-5055537","HE-ITBU-GM7D","Dell WD19 USB-C Dock with 130W Power Adapter (Renewed)","1","amazon.co.uk","Amazon","Coventry","West Midlands","CV1 2","","70.79","14.16","0","0","0","0","0","0","0","-15.60","-4.80","0","0","64.55"
"2 Aug 2024 03:22:45 UTC","22720164042","Order","202-4760462-7741940","NW-ZU92-KALJ","HP 125 WIRED MOUSE PERP","1","amazon.co.uk","Amazon","Stonehouse","","GL10 3","","6.24","1.25","0","0","0","0","0","0","0","-1.38","-3.11","0","0","3.00"
"2 Aug 2024 03:22:45 UTC","22720164042","Order","202-4760462-7741940","NW-ZU92-KALJ","HP 125 WIRED MOUSE PERP","3","amazon.co.uk","Amazon","Stonehouse","","GL10 3","","18.72","3.75","0","0","0","0","0","0","0","-4.14","-9.32","0","0","9.01"
"2 Aug 2024 03:39:21 UTC","22720164042","Order","206-2533631-6150738","MS116STKCL","Dell MS116 - Mouse - Optical - 2 Buttons - Wired - USB - Black - Retail - for Inspiron 17R 57XX, 17R 7720, Latitude D630, Optiplex 50XX, 5250, 90XX, X","3","amazon.co.uk","Amazon","NOTTINGHAM","","NG1 2","","27.48","5.49","1.86","0.39","0","0","-1.86","-0.39","0","-6.05","-10.62","0","0","16.30"
"2 Aug 2024 03:40:20 UTC","22720164042","Order","203-9464410-4526725","MY-0IHR-ICWL","Dell D3100 Docking Station 3, 0 Ultra HD Triple Video, 452-Bbot (Ultra HD Triple Video) (Renewed)","1","amazon.co.uk","Amazon","Pinxton","","NG16 6","","64.99","13.00","0","0","0","0","0","0","0","-14.32","-4.68","0","0","58.99"
"2 Aug 2024 03:44:07 UTC","22720164042","Order","026-6030981-4769146","MY-0IHR-ICWL","Dell D3100 Docking Station 3, 0 Ultra HD Triple Video, 452-Bbot (Ultra HD Triple Video) (Renewed)","1","amazon.co.uk","Amazon","POOLE","","BH12 5","","64.16","12.83","0","0","0","0","0","0","0","-11.78","-3.90","0","0","61.31"
"2 Aug 2024 04:18:24 UTC","22720164042","Order","026-5882672-5139561","2U-9LNX-SHSD","Microsoft Surface Dock 2 - for Notebook/Desktop PC/Smartphone/Monitor/Keyboard/Mouse - 199 W - 6 x USB Ports - Network (RJ-45) - Wired","1","amazon.co.uk","Amazon","Crewe","Cheshire East","CW1 3","","133.32","26.67","0","0","0","0","0","0","0","-24.24","-4.20","0","0","131.55"
"2 Aug 2024 04:19:21 UTC","22720164042","Order","206-3573590-6087526","ZN-GVO5-XWGF","Microsoft Surface Dock 2 - for Notebook/Desktop PC/Smartphone/Monitor/Keyboard/Mouse - 199 W - 6 x USB Ports - Network (RJ-45) - Wired (Renewed)","1","amazon.co.uk","Amazon","HUDDERSFIELD","","HD5 0","","89.99","18.00","0","0","0","0","0","0","0","-19.14","-4.52","0","0","84.33"
"2 Aug 2024 04:20:10 UTC","22720164042","Order","206-0151941-1525146","BL-VW07-9TIM","Lenovo Essential Compact Wireless Mouse, Black, 4Y50R20864","1","amazon.co.uk","Amazon","NEWPORT","","NP20 6","","12.49","2.50","0","0","0","0","0","0","0","-2.75","-3.66","0","0","8.58"
"2 Aug 2024 04:59:11 UTC","22720164042","Service Fee","","","Cost of Advertising","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","-105.71","-21.14","-126.85"
"2 Aug 2024 08:26:45 UTC","22720164042","Order","204-0941421-5139522","ZD-Z7S8-4ZA1","Dell D6000 Usb-C Triple Docking Station, Up To Three 4K Displays Via Usb-C, Uhd 5K, Usb 3.0, Gigabit Ethernet, 130-Watt Ac Adapter, Charges Up To 65W","1","amazon.co.uk","Amazon","ROMSEY","","SO51 8","","69.99","14.00","0","0","0","0","0","0","0","-15.42","-4.68","0","0","63.89"
"2 Aug 2024 09:09:33 UTC","22720164042","Order","204-6588590-6229138","MY-0IHR-ICWL","Dell D3100 Docking Station 3, 0 Ultra HD Triple Video, 452-Bbot (Ultra HD Triple Video) (Renewed)","1","amazon.co.uk","Amazon","Derby","England","DE74 2","","64.99","13.00","0","0","0","0","0","0","0","-14.32","-4.68","0","0","58.99"
"2 Aug 2024 10:27:41 UTC","22720164042","Order","204-4769020-6560341","EY-KFC9-NS5B","Lenovo ThinkPad X1 Yoga 2nd Gen 2-in-1 Laptop - 14"" FHD Touch Core i5-7300U 16GB 256GB SSD WebCam WiFi Win 10 (Renewed)","1","amazon.co.uk","Amazon","LEEDS","","LS11 8","","224.99","45.00","0","0","0","0","0","0","0","-23.14","-8.35","0","0","238.50"
"2 Aug 2024 12:27:46 UTC","22720164042","Order","026-0791654-7561905","MS116STKCL","Dell MS116 - Mouse - Optical - 2 Buttons - Wired - USB - Black - Retail - for Inspiron 17R 57XX, 17R 7720, Latitude D630, Optiplex 50XX, 5250, 90XX, X","1","amazon.co.uk","Amazon","UXBRIDGE","","UB8 1","","9.16","1.83","0","0","0","0","0","0","0","-2.02","-3.54","0","0","5.43"
"2 Aug 2024 12:43:50 UTC","22720164042","Order","206-2740306-7997967","EY-KFC9-NS5B","Lenovo ThinkPad X1 Yoga 2nd Gen 2-in-1 Laptop - 14"" FHD Touch Core i5-7300U 16GB 256GB SSD WebCam WiFi Win 10 (Renewed)","1","amazon.co.uk","Amazon","LANCING","West Sussex","BN15 9","","224.99","45.00","3.74","0.75","0","0","-3.74","-0.75","0","-23.14","-8.35","0","0","238.50"
"2 Aug 2024 13:48:24 UTC","22720164042","Order","203-7732217-8065911","TL-9EFK-FLUU","Dell WD19S Docking Station with 130W Power Supply (Refurbished)","1","amazon.co.uk","Amazon","LEICESTER","","LE2 5","","83.29","16.66","1.66","0.33","0","0","-1.66","-0.33","0","-18.35","-4.52","0","0","77.08"
"2 Aug 2024 15:59:43 UTC","22720164042","Order","204-2049136-3625105","BL-VW07-9TIM","Lenovo Essential Compact Wireless Mouse, Black, 4Y50R20864","2","amazon.co.uk","Amazon","BRIGHTON","","BN2 8","","24.98","5.00","0","0","0","0","0","0","0","-5.50","-7.32","0","0","17.16"
"2 Aug 2024 15:59:55 UTC","22720164042","Order","204-6671621-9014740","BL-VW07-9TIM","Lenovo Essential Compact Wireless Mouse, Black, 4Y50R20864","1","amazon.co.uk","Amazon","BRIGHTON","","BN2 8","","12.49","2.50","0","0","0","0","0","0","0","-2.75","-3.66","0","0","8.58"
"2 Aug 2024 16:02:23 UTC","22720164042","Order","026-0892816-8875538","MY-0IHR-ICWL","Dell D3100 Docking Station 3, 0 Ultra HD Triple Video, 452-Bbot (Ultra HD Triple Video) (Renewed)","1","amazon.co.uk","Amazon","ASHFORD","Kent","TN27 9","","64.99","13.00","0","0","0","0","0","0","0","-14.32","-4.68","0","0","58.99"
"2 Aug 2024 16:30:39 UTC","22720164042","Service Fee","","","Subscription","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-30.00","-30.00"
"2 Aug 2024 16:43:36 UTC","22720164042","Order","204-8190276-5105105","73-I6VU-KVIH","Lenovo 40AF0135UK ThinkPad Hybrid USB-C with USB-A Dock - Docking station - USB-C - GigE - 135 Watt - GB - for ThinkPad L480 L580 T480s X1 Yoga X280 -","1","amazon.co.uk","Amazon","Canterbury","Kent","CT4 7","","96.66","19.33","1.25","0.25","0","0","-1.25","-0.25","0","-19.92","-4.68","0","0","91.39"
"2 Aug 2024 16:46:44 UTC","22720164042","Refund","026-4545975-1203557","GD-QXPZ-0EWF","HP EliteDisplay E233 23-Inch Monitor (Renewed)","1","amazon.co.uk","Amazon","WHITSTABLE","","CT5 2","","-95.82","-19.16","-1.87","-0.38","0","0","1.55","0.32","0","6.24","0.32","0","0","-108.80"
"2 Aug 2024 18:00:28 UTC","22720164042","Refund","026-1268778-8740355","MY-0IHR-ICWL","Dell D3100 Docking Station 3, 0 Ultra HD Triple Video, 452-Bbot (Ultra HD Triple Video) (Renewed)","1","amazon.co.uk","Amazon","ERITH","","DA8 1","","-64.99","-13.00","0","0","0","0","0","0","0","9.06","0","0","0","-68.93"
"2 Aug 2024 18:37:44 UTC","22720164042","Transfer","","","To account ending in: 628","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-47,321.54","-47,321.54"
"2 Aug 2024 18:48:02 UTC","22720164042","Order","203-0574999-3469949","MY-0IHR-ICWL","Dell D3100 Docking Station 3, 0 Ultra HD Triple Video, 452-Bbot (Ultra HD Triple Video) (Renewed)","1","amazon.co.uk","Amazon","LONDON","","W9 2","","64.99","13.00","0","0","0","0","0","0","0","-14.32","-4.68","0","0","58.99"
"2 Aug 2024 18:48:18 UTC","22720164042","Order","204-9468638-0853153","73-I6VU-KVIH","Lenovo 40AF0135UK ThinkPad Hybrid USB-C with USB-A Dock - Docking station - USB-C - GigE - 135 Watt - GB - for ThinkPad L480 L580 T480s X1 Yoga X280 -","1","amazon.co.uk","Amazon","ROBERTSBRIDGE","","TN32 5","","96.66","19.33","0","0","0","0","0","0","0","-19.92","-4.68","0","0","91.39"
"2 Aug 2024 18:53:06 UTC","22720164042","Order","026-5134798-9264332","BL-VW07-9TIM","Lenovo Essential Compact Wireless Mouse, Black, 4Y50R20864","1","amazon.co.uk","Amazon","WOKING","","GU22 8","","12.49","2.50","0","0","0","0","0","0","0","-2.75","-3.66","0","0","8.58"
"2 Aug 2024 19:21:50 UTC","22720164042","Order","206-3286382-8407527","HE-ITBU-GM7D","Dell WD19 USB-C Dock with 130W Power Adapter (Renewed)","1","amazon.co.uk","Amazon","CLACTON-ON-SEA","","CO15 3","","70.79","14.16","0","0","0","0","0","0","0","-13.00","-4.00","0","0","67.95"
"2 Aug 2024 19:43:12 UTC","22720164042","Order","206-5217668-8209131","73-I6VU-KVIH","Lenovo 40AF0135UK ThinkPad Hybrid USB-C with USB-A Dock - Docking station - USB-C - GigE - 135 Watt - GB - for ThinkPad L480 L580 T480s X1 Yoga X280 -","1","amazon.co.uk","Amazon","WHITCHURCH","","SY13 4","","96.66","19.33","0","0","0","0","0","0","0","-19.92","-4.68","0","0","91.39"
"2 Aug 2024 22:30:22 UTC","22720164042","Adjustment","204-3787228-1869146","ZN-GVO5-XWGF","FBA Inventory Reimbursement - Customer Return","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","60.44","60.44"
"2 Aug 2024 23:03:32 UTC","22720164042","Order","203-1995501-4421917","73-I6VU-KVIH","Lenovo 40AF0135UK ThinkPad Hybrid USB-C with USB-A Dock - Docking station - USB-C - GigE - 135 Watt - GB - for ThinkPad L480 L580 T480s X1 Yoga X280 -","1","amazon.co.uk","Amazon","Saffron Walden","Cambridge","CB10 2","","96.66","19.33","0","0","0","0","0","0","0","-16.60","-3.90","0","0","95.49"
"2 Aug 2024 23:05:36 UTC","22720164042","Order","204-1879293-1669937","MY-0IHR-ICWL","Dell D3100 Docking Station 3, 0 Ultra HD Triple Video, 452-Bbot (Ultra HD Triple Video) (Renewed)","1","amazon.co.uk","Amazon","CHELMSFORD","","CM2 0","","64.99","13.00","0","0","0","0","0","0","0","-14.32","-4.68","0","0","58.99"
"2 Aug 2024 23:07:55 UTC","22720164042","Order","206-5178975-8441108","MS116STKCL","Dell MS116 - Mouse - Optical - 2 Buttons - Wired - USB - Black - Retail - for Inspiron 17R 57XX, 17R 7720, Latitude D630, Optiplex 50XX, 5250, 90XX, X","1","amazon.co.uk","Amazon","CANTERBURY","","CT2 8","","9.16","1.83","0","0","0","0","0","0","0","-2.02","-3.54","0","0","5.43"
"3 Aug 2024 00:05:10 UTC","22720164042","Order","202-8844060-4161920","MY-0IHR-ICWL","Dell D3100 Docking Station 3, 0 Ultra HD Triple Video, 452-Bbot (Ultra HD Triple Video) (Renewed)","1","amazon.co.uk","Amazon","PAIGNTON","","TQ3 2","","64.99","13.00","0","0","0","0","0","0","0","-14.32","-4.68","0","0","58.99"
"3 Aug 2024 00:40:14 UTC","22720164042","Order","206-9037557-0954728","7U-X2MJ-KHWY","DELL U2515H ADZG 25-Inch LCD Monitor, 350 cd/m2, 2560 x 1440 at 60 Hz, IPS, 8ms, HDMI/DP/Mini DP/USB (Renewed)","1","amazon.co.uk","Amazon","LONDON","","N15 4","","95.82","19.17","0","0","0","0","0","0","0","-9.85","-10.58","0","0","94.56"
"3 Aug 2024 01:35:35 UTC","22720164042","Order","203-0890562-8381930","MY-0IHR-ICWL","Dell D3100 Docking Station 3, 0 Ultra HD Triple Video, 452-Bbot (Ultra HD Triple Video) (Renewed)","1","amazon.co.uk","Amazon","DROITWICH","","WR9 8","","64.16","12.83","1.25","0.25","0","0","-0.99","-0.20","0","-11.78","-4.16","0","0","61.36"
"3 Aug 2024 01:40:44 UTC","22720164042","Order","206-5624942-5559516","p2417hrnwd","Dell P2417H 24"" Full HD IPS 60Hz LED Monitor - Black (DP, HDMI, VGA) (Renewed)","1","amazon.co.uk","Amazon","NORTHAMPTON","","NN4 9","","92.59","18.52","0","0","0","0","0","0","0","-7.93","-7.83","0","0","95.35"
"3 Aug 2024 02:00:32 UTC","22720164042","Adjustment","206-6208781-1973117","ZD-Z7S8-4ZA1","FBA Inventory Reimbursement - Customer Return","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","52.68","52.68"
"3 Aug 2024 02:03:16 UTC","22720164042","Order","202-3349981-4749964","FV-JGJL-XDT8","Microsoft Surface Power Supply, 65 W","1","amazon.co.uk","Amazon","SALISBURY","","SP2 7","","58.32","11.66","0","0","0","0","0","0","0","-10.71","-2.95","0","0","56.32"
"3 Aug 2024 02:11:56 UTC","22720164042","Order","202-9998394-7197962","Y0-JVX7-6WDZ","EPOS I SENNHEISER IMPACT SC 60 USB ML - Headset - on-ear - wired - USB - black with orange colour highlights","1","amazon.co.uk","Amazon","BIRMINGHAM","","B3 1","","27.49","5.50","0","0","0","0","0","0","0","-5.05","-2.95","0","0","24.99"
"3 Aug 2024 02:16:32 UTC","22720164042","Order","206-2009594-0622735","BL-VW07-9TIM","Lenovo Essential Compact Wireless Mouse, Black, 4Y50R20864","1","amazon.co.uk","Amazon","NOTTINGHAM","","NG11 6","","12.49","2.50","0","0","0","0","0","0","0","-2.75","-3.66","0","0","8.58"
"3 Aug 2024 02:59:42 UTC","22720164042","Order","202-8008410-6120322","NW-ZU92-KALJ","HP 125 WIRED MOUSE PERP","1","amazon.co.uk","Amazon","NEWTON ABBOT","","TQ12 6","","6.24","1.25","0","0","0","0","0","0","0","-1.15","-2.59","0","0","3.75"
"3 Aug 2024 03:00:52 UTC","22720164042","Order","204-3565591-6374718","MY-0IHR-ICWL","Dell D3100 Docking Station 3, 0 Ultra HD Triple Video, 452-Bbot (Ultra HD Triple Video) (Renewed)","1","amazon.co.uk","Amazon","Peterborough","Cambridgeshire","PE2 9","","64.16","12.83","0","0","0","0","0","0","0","-11.78","-3.90","0","0","61.31"
"3 Aug 2024 03:00:52 UTC","22720164042","Order","204-3565591-6374718","MY-0IHR-ICWL","Dell D3100 Docking Station 3, 0 Ultra HD Triple Video, 452-Bbot (Ultra HD Triple Video) (Renewed)","1","amazon.co.uk","Amazon","Peterborough","Cambridgeshire","PE2 9","","64.16","12.83","0","0","0","0","0","0","0","-11.78","-3.90","0","0","61.31"
"3 Aug 2024 03:11:01 UTC","22720164042","Order","206-3068676-7528324","FV-JGJL-XDT8","Microsoft Surface Power Supply, 65 W","6","amazon.co.uk","Amazon","Marlborough","","SN8 1","","349.92","69.96","0","0","0","0","0","0","0","-64.26","-17.70","0","0","337.92"
"3 Aug 2024 07:30:45 UTC","22720164042","Order","204-0765531-2609909","MY-0IHR-ICWL","Dell D3100 Docking Station 3, 0 Ultra HD Triple Video, 452-Bbot (Ultra HD Triple Video) (Renewed)","1","amazon.co.uk","Amazon","Milton Keynes","","MK10 7","","64.99","13.00","1.66","0.33","0","0","-1.66","-0.33","0","-14.32","-4.68","0","0","58.99"
"3 Aug 2024 08:50:15 UTC","22720164042","Adjustment","206-0951148-8041155","MY-0IHR-ICWL","FBA Inventory Reimbursement - Customer Return","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","50.54","50.54"
"3 Aug 2024 09:12:36 UTC","22720164042","Order","204-5924613-6401912","MY-0IHR-ICWL","Dell D3100 Docking Station 3, 0 Ultra HD Triple Video, 452-Bbot (Ultra HD Triple Video) (Renewed)","1","amazon.co.uk","Amazon","Derby","England","DE74 2","","64.99","13.00","0","0","0","0","0","0","0","-14.32","-4.68","0","0","58.99"
"3 Aug 2024 09:33:03 UTC","22720164042","FBA Inventory Fee","","","Inbound Transportation Fee ","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-28.08","-28.08"
"3 Aug 2024 09:33:03 UTC","22720164042","FBA Inventory Fee","","","Inbound Transportation Program Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.24","-2.24"
"3 Aug 2024 10:15:09 UTC","22720164042","Order","205-5137418-6291556","p2417hrnwd","Dell P2417H 24"" Full HD IPS 60Hz LED Monitor - Black (DP, HDMI, VGA) (Renewed)","1","amazon.co.uk","Amazon","Stockton-on-Tees","","TS20 2","","92.59","18.52","0","0","0","0","0","0","0","-7.93","-7.83","0","0","95.35"
"3 Aug 2024 10:30:37 UTC","22720164042","Order","205-3308963-4056331","MY-0IHR-ICWL","Dell D3100 Docking Station 3, 0 Ultra HD Triple Video, 452-Bbot (Ultra HD Triple Video) (Renewed)","1","amazon.co.uk","Amazon","Dublin","Dublin","","MarketplaceFacilitator","64.99","14.95","0","0","0","0","0","0","-14.95","-14.32","-3.90","0","0","46.77"
"3 Aug 2024 11:41:56 UTC","22720164042","Order","026-6518911-4533912","BL-VW07-9TIM","Lenovo Essential Compact Wireless Mouse, Black, 4Y50R20864","4","amazon.co.uk","Amazon","NEWPORT","","NP10 8","","49.96","10.00","0","0","0","0","0","0","0","-13.74","-14.64","-1.32","0","30.26"
"3 Aug 2024 11:41:56 UTC","22720164042","Order","026-6518911-4533912","BL-VW07-9TIM","Lenovo Essential Compact Wireless Mouse, Black, 4Y50R20864","1","amazon.co.uk","Amazon","NEWPORT","","NP10 8","","12.49","2.50","0","0","0","0","0","0","0","0","-3.66","0","0","11.33"
"3 Aug 2024 14:40:33 UTC","22720164042","Order","203-6938749-2988369","ZD-Z7S8-4ZA1","Dell D6000 Usb-C Triple Docking Station, Up To Three 4K Displays Via Usb-C, Uhd 5K, Usb 3.0, Gigabit Ethernet, 130-Watt Ac Adapter, Charges Up To 65W","1","amazon.co.uk","Amazon","RUNCORN","","WA7 1","","69.99","14.00","0","0","0","0","0","0","0","-12.85","-3.90","0","0","67.24"
"3 Aug 2024 14:40:33 UTC","22720164042","Order","203-6938749-2988369","ZD-Z7S8-4ZA1","Dell D6000 Usb-C Triple Docking Station, Up To Three 4K Displays Via Usb-C, Uhd 5K, Usb 3.0, Gigabit Ethernet, 130-Watt Ac Adapter, Charges Up To 65W","1","amazon.co.uk","Amazon","RUNCORN","","WA7 1","","69.99","14.00","0","0","0","0","0","0","0","-12.85","-3.90","0","0","67.24"
"3 Aug 2024 14:47:09 UTC","22720164042","Order","203-5546797-4148337","ZD-Z7S8-4ZA1","Dell D6000 Usb-C Triple Docking Station, Up To Three 4K Displays Via Usb-C, Uhd 5K, Usb 3.0, Gigabit Ethernet, 130-Watt Ac Adapter, Charges Up To 65W","1","amazon.co.uk","Amazon","Wrexham","","LL13 9","","69.99","14.00","0","0","0","0","0","0","0","-12.85","-3.90","0","0","67.24"
"3 Aug 2024 15:48:19 UTC","22720164042","Order","204-4597979-3839562","MY-0IHR-ICWL","Dell D3100 Docking Station 3, 0 Ultra HD Triple Video, 452-Bbot (Ultra HD Triple Video) (Renewed)","1","amazon.co.uk","Amazon","Derby","England","DE74 2","","64.99","13.00","0","0","0","0","0","0","0","-14.32","-4.68","0","0","58.99"
"3 Aug 2024 16:15:29 UTC","22720164042","Order","204-6262524-0285150","MY-0IHR-ICWL","Dell D3100 Docking Station 3, 0 Ultra HD Triple Video, 452-Bbot (Ultra HD Triple Video) (Renewed)","1","amazon.co.uk","Amazon","Derby","England","DE74 2","","64.99","13.00","0","0","0","0","0","0","0","-14.32","-4.68","0","0","58.99"
"3 Aug 2024 16:16:38 UTC","22720164042","Order","204-1447692-7605958","HE-ITBU-GM7D","Dell WD19 USB-C Dock with 130W Power Adapter (Renewed)","1","amazon.co.uk","Amazon","Derby","England","DE74 2","","70.79","14.16","0","0","0","0","0","0","0","-15.60","-4.80","0","0","64.55"
"3 Aug 2024 16:16:51 UTC","22720164042","Order","204-1207816-8317100","HE-ITBU-GM7D","Dell WD19 USB-C Dock with 130W Power Adapter (Renewed)","1","amazon.co.uk","Amazon","Derby","England","DE74 2","","70.79","14.16","0","0","0","0","0","0","0","-15.60","-4.80","0","0","64.55"
"3 Aug 2024 16:16:57 UTC","22720164042","Order","205-3949864-2577935","MS1661RNW","Microsoft Surface Dock Station (2x HD Video ports, Gigabit Ethernet port, 4 x USB 3.0 ports, Audio port) (Renewed)","1","amazon.co.uk","Amazon","Nottingham","Nottinghamshire","NG5 6","","36.66","7.33","0","0","0","0","0","0","0","-6.73","-3.90","0","0","33.36"
"3 Aug 2024 16:36:35 UTC","22720164042","Order","026-1792386-4121965","BL-VW07-9TIM","Lenovo Essential Compact Wireless Mouse, Black, 4Y50R20864","1","amazon.co.uk","Amazon","GALASHIELS","Selkirkshire","TD1 2","","12.49","2.50","0","0","0","0","0","0","0","-2.75","-3.66","0","0","8.58"
"3 Aug 2024 17:15:41 UTC","22720164042","Order","206-8359579-9534756","TL-9EFK-FLUU","Dell WD19S Docking Station with 130W Power Supply (Refurbished)","1","amazon.co.uk","Amazon","ATTLEBOROUGH","","NR17 1","","83.29","16.66","0","0","0","0","0","0","0","-18.35","-4.52","0","0","77.08"
